Timestamp,Price,stock_volume,amount_volume
2017/2/8,3166.9818,144920187,1.71E+11
2017/2/9,3183.1794,191640327,2.10E+11
2017/2/10,3196.699,239348913,2.46E+11
2017/2/13,3216.8394,220191508,2.36E+11
2017/2/14,3217.928,188798088,2.04E+11
2017/2/15,3212.9857,241507706,2.58E+11
2017/2/16,3229.6184,216955942,2.27E+11
2017/2/17,3202.0756,226228177,2.49E+11
2017/2/20,3239.9613,232152096,2.50E+11
2017/2/21,3253.3257,211673066,2.34E+11
2017/2/22,3261.2184,207453776,2.35E+11
2017/2/23,3251.375,209179800,2.37E+11
2017/2/24,3253.4327,186406362,2.14E+11
2017/2/27,3228.6602,182581071,2.11E+11
2017/2/28,3241.7331,151244318,1.86E+11
2017/3/1,3246.9335,190677550,2.26E+11
2017/3/2,3230.0281,181215076,2.23E+11
2017/3/3,3218.3118,157082368,1.93E+11
2017/3/6,3233.8657,156092158,1.94E+11
2017/3/7,3242.4063,164064235,2.10E+11
2017/3/8,3240.6646,160731388,1.98E+11
2017/3/9,3216.7457,167371108,1.99E+11
2017/3/10,3212.7601,136672743,1.74E+11
2017/3/13,3237.0244,163673760,2.07E+11
2017/3/14,3239.3278,146946022,1.92E+11
2017/3/15,3241.7597,144055682,1.86E+11
2017/3/16,3268.9354,189416002,2.45E+11
2017/3/17,3237.4471,200583223,2.62E+11
2017/3/20,3250.8082,170548430,2.14E+11
2017/3/21,3261.6108,162719306,2.19E+11
2017/3/22,3245.2198,189731649,2.45E+11
2017/3/23,3248.5495,193029144,2.58E+11
2017/3/24,3269.4451,219777914,2.67E+11
2017/3/27,3266.9552,201852675,2.49E+11
2017/3/28,3252.9479,161710013,2.03E+11
2017/3/29,3241.3144,216105575,2.45E+11
2017/3/30,3210.2369,247135479,2.66E+11
2017/3/31,3222.5142,196442922,2.14E+11
2017/4/5,3270.3054,248320202,2.73E+11
2017/4/6,3281.0047,245287999,2.62E+11
2017/4/7,3286.616,236108942,2.67E+11
2017/4/10,3269.3926,232694616,2.79E+11
2017/4/11,3288.9657,281281248,3.27E+11
2017/4/12,3273.8301,269381790,3.12E+11
2017/4/13,3275.9603,207346875,2.23E+11
2017/4/14,3246.0668,214508558,2.24E+11
2017/4/17,3222.1673,212737189,2.27E+11
2017/4/18,3196.7133,188661353,2.12E+11
2017/4/19,3170.6867,213238075,2.26E+11
2017/4/20,3172.1003,190873985,2.20E+11
2017/4/21,3173.1512,164761740,1.84E+11
2017/4/24,3129.5312,186277434,1.98E+11
2017/4/25,3134.5674,153418307,1.74E+11
2017/4/26,3140.8471,169878107,1.97E+11
2017/4/27,3152.1869,211793073,2.36E+11
2017/4/28,3154.6584,162889899,1.83E+11
2017/5/2,3143.7121,154222962,1.76E+11
2017/5/3,3135.346,163763924,1.90E+11
2017/5/4,3127.3687,177967485,2.00E+11
2017/5/5,3103.0378,176213641,2.00E+11
2017/5/8,3078.6129,180526904,1.98E+11
2017/5/9,3080.5269,135066674,1.53E+11
2017/5/10,3052.785,160794452,1.82E+11
2017/5/11,3061.5003,191341901,1.98E+11
2017/5/12,3083.5132,159684099,1.75E+11
2017/5/15,3090.2289,135660728,1.58E+11
2017/5/16,3112.9642,173775564,1.93E+11
2017/5/17,3104.4415,168674158,1.95E+11
2017/5/18,3090.139,148620035,1.68E+11
2017/5/19,3090.6309,129635230,1.50E+11
2017/5/22,3075.6756,153683730,1.70E+11
2017/5/23,3061.947,178310599,1.95E+11
2017/5/24,3064.0759,139813353,1.53E+11
2017/5/25,3107.8311,191391841,2.02E+11
2017/5/26,3110.0587,155923486,1.71E+11
2017/5/31,3117.1778,152950430,1.78E+11
2017/6/1,3102.6232,163015719,1.81E+11
2017/6/2,3105.54,142504925,1.54E+11
2017/6/5,3091.6561,132570300,1.43E+11
2017/6/6,3102.126,113439963,1.28E+11
2017/6/7,3140.3249,173229014,1.94E+11
2017/6/8,3150.3336,152277659,1.79E+11
2017/6/9,3158.4004,160136334,1.82E+11
2017/6/12,3139.8766,146729425,1.70E+11
2017/6/13,3153.7429,128318279,1.48E+11
2017/6/14,3130.674,138347042,1.61E+11
2017/6/15,3132.4863,146954245,1.71E+11
2017/6/16,3123.1662,129652758,1.49E+11
2017/6/19,3144.3739,134891758,1.52E+11
2017/6/20,3140.0136,141191802,1.62E+11
2017/6/21,3156.2118,136688268,1.67E+11
2017/6/22,3147.4532,191344006,2.20E+11
2017/6/23,3157.873,154843648,1.76E+11
2017/6/26,3185.4439,173579211,2.00E+11
2017/6/27,3191.1969,148201198,1.68E+11
2017/6/28,3173.2014,146516720,1.62E+11
2017/6/29,3188.0625,128755470,1.47E+11
2017/6/30,3192.4269,121464543,1.43E+11
2017/7/3,3195.9116,140305717,1.57E+11
2017/7/4,3182.8039,141114967,1.61E+11
2017/7/5,3207.1342,148296483,1.74E+11
2017/7/6,3212.444,175809287,2.02E+11
2017/7/7,3217.9567,176715416,2.02E+11
2017/7/10,3212.6319,198928010,2.23E+11
2017/7/11,3203.0375,187837262,2.05E+11
2017/7/12,3197.5439,186900880,2.02E+11
2017/7/13,3218.1632,195303611,2.11E+11
2017/7/14,3222.4168,160126773,1.74E+11
2017/7/17,3176.4648,266205274,2.75E+11
2017/7/18,3187.5672,190623060,1.96E+11
2017/7/19,3230.9762,272420726,2.70E+11
2017/7/20,3244.8647,232108392,2.46E+11
2017/7/21,3237.9817,206003251,2.22E+11
2017/7/24,3250.5989,233056399,2.51E+11
2017/7/25,3243.6894,205573873,2.13E+11
2017/7/26,3247.6748,213542005,2.28E+11
2017/7/27,3249.7814,228485945,2.43E+11
2017/7/28,3253.2404,182226880,1.98E+11
2017/7/31,3273.0283,246039440,2.54E+11
2017/8/1,3292.6383,237194594,2.56E+11
2017/8/2,3285.0568,266730628,2.79E+11
2017/8/3,3272.9286,233277004,2.44E+11
2017/8/4,3262.0809,275906340,2.86E+11
2017/8/7,3279.4566,231173379,2.32E+11
2017/8/8,3281.8728,252043537,2.56E+11
2017/8/9,3275.573,235597907,2.38E+11
2017/8/10,3261.7494,240684622,2.52E+11
2017/8/11,3208.5413,262962995,2.67E+11
2017/8/14,3237.3602,190346796,2.09E+11
2017/8/15,3251.2617,182297997,2.05E+11
2017/8/16,3246.4512,176852051,2.01E+11
2017/8/17,3268.4298,203622551,2.28E+11
2017/8/18,3268.7243,191122483,2.18E+11
2017/8/21,3286.9055,186122483,2.10E+11
2017/8/22,3290.2257,186537991,2.23E+11
2017/8/23,3287.7049,179832208,2.04E+11
2017/8/24,3271.5117,163468937,1.86E+11
2017/8/25,3331.5221,205839482,2.27E+11
2017/8/28,3362.6514,257461438,3.05E+11
2017/8/29,3365.2261,219504535,2.69E+11
2017/8/30,3363.6266,246863312,2.80E+11
2017/8/31,3360.8103,234419781,2.69E+11
2017/9/1,3367.1194,282497584,3.14E+11
2017/9/4,3379.583,267427849,2.96E+11
2017/9/5,3384.317,216552946,2.46E+11
2017/9/6,3385.3888,229090785,2.62E+11
2017/9/7,3365.4974,221118685,2.64E+11
2017/9/8,3365.2426,198405184,2.35E+11
2017/9/11,3376.4188,219011019,2.57E+11
2017/9/12,3379.488,272910319,3.25E+11
2017/9/13,3384.147,194550715,2.31E+11
2017/9/14,3371.4256,221306487,2.57E+11
2017/9/15,3353.6192,219765816,2.53E+11
2017/9/18,3362.8587,190319676,2.28E+11
2017/9/19,3356.8446,191129691,2.21E+11
2017/9/20,3365.9959,192196661,2.26E+11
2017/9/21,3357.8123,197448695,2.32E+11
2017/9/22,3352.5294,179234007,2.07E+11
2017/9/25,3341.5487,169621293,2.02E+11
2017/9/26,3343.5826,132628595,1.59E+11
2017/9/27,3345.2717,143086945,1.69E+11
2017/9/28,3339.6421,149444300,1.82E+11
2017/9/29,3348.9431,144862443,1.76E+11
2017/10/9,3374.3781,191736057,2.27E+11
2017/10/10,3382.9879,179423841,2.31E+11
2017/10/11,3388.2838,181476704,2.31E+11
2017/10/12,3386.1,161809380,2.02E+11
2017/10/13,3390.5233,139954764,1.81E+11
2017/10/16,3378.4704,174330620,2.22E+11
2017/10/17,3372.0407,125381725,1.63E+11
2017/10/18,3381.7937,157228791,1.94E+11
2017/10/19,3370.1721,158476495,1.88E+11
2017/10/20,3378.6481,127172851,1.55E+11
2017/10/23,3380.699,130846289,1.64E+11
2017/10/24,3388.2477,139897511,1.79E+11
2017/10/25,3396.8975,123131222,1.60E+11
2017/10/26,3407.5671,183768625,2.39E+11
2017/10/27,3416.8124,170257173,2.12E+11
2017/10/30,3390.3371,208349286,2.58E+11
2017/10/31,3393.3417,153498206,2.00E+11
2017/11/1,3395.9125,180566127,2.32E+11
2017/11/2,3383.3095,166864267,2.10E+11
2017/11/3,3371.7441,172714790,2.07E+11
2017/11/6,3388.1742,154636468,2.04E+11
2017/11/7,3413.5748,190571746,2.43E+11
2017/11/8,3415.4602,185436470,2.42E+11
2017/11/9,3427.7946,158650426,2.05E+11
2017/11/10,3432.6731,189276503,2.56E+11
2017/11/13,3447.8358,205389054,2.67E+11
2017/11/14,3429.5482,196472674,2.67E+11
2017/11/15,3402.5245,168792076,2.40E+11
2017/11/16,3399.2503,156684332,2.21E+11
2017/11/17,3382.9075,249458153,3.14E+11
2017/11/20,3392.3988,176524683,2.28E+11
2017/11/21,3410.4977,196871803,2.65E+11
2017/11/22,3430.4643,213567093,2.74E+11
2017/11/23,3351.9182,215265393,2.70E+11
2017/11/24,3353.8207,159569663,2.08E+11
2017/11/27,3322.2298,166439170,2.06E+11
2017/11/28,3333.657,138247799,1.67E+11
2017/11/29,3337.862,183805932,2.18E+11
2017/11/30,3317.1884,156595851,1.92E+11
2017/12/1,3317.6174,139198300,1.77E+11
2017/12/4,3309.6183,148053288,1.85E+11
2017/12/5,3303.6751,208278862,2.43E+11
2017/12/6,3293.9648,151604452,1.79E+11
2017/12/7,3272.0542,132105900,1.62E+11
2017/12/8,3289.9924,133209314,1.66E+11
2017/12/11,3322.1956,131965984,1.73E+11
2017/12/12,3280.8136,124604827,1.61E+11
2017/12/13,3303.0373,111998647,1.45E+11
2017/12/14,3292.4385,120544235,1.51E+11
2017/12/15,3266.1371,130940618,1.62E+11
2017/12/18,3267.9224,120700389,1.50E+11
2017/12/19,3296.5384,115140134,1.51E+11
2017/12/20,3287.6057,137745118,1.68E+11
2017/12/21,3300.0593,142127927,1.74E+11
2017/12/22,3297.063,124047326,1.52E+11
2017/12/25,3280.461,146893635,1.77E+11
2017/12/26,3306.1246,142434501,1.75E+11
2017/12/27,3275.7828,162674890,1.98E+11
2017/12/28,3296.3847,175371670,2.08E+11
2017/12/29,3307.1721,141586836,1.70E+11
2018/1/2,3348.3259,202278860,2.28E+11
2018/1/3,3369.1084,213836149,2.58E+11
2018/1/4,3385.7102,206955288,2.43E+11
2018/1/5,3391.7501,213060681,2.48E+11
2018/1/8,3409.4795,236165106,2.86E+11
2018/1/9,3413.8996,191488551,2.38E+11
2018/1/10,3421.8343,209094997,2.55E+11
2018/1/11,3425.3449,173812133,2.18E+11
2018/1/12,3428.9407,174063404,2.16E+11
2018/1/15,3410.4882,232009283,2.86E+11
2018/1/16,3436.594,211475468,2.67E+11
2018/1/17,3444.6713,261045030,3.17E+11
2018/1/18,3474.754,220039555,2.68E+11
2018/1/19,3487.864,247536733,2.94E+11
2018/1/22,3501.3622,217487534,2.61E+11
2018/1/23,3546.5048,238705904,2.82E+11
2018/1/24,3559.4653,252954496,3.08E+11
2018/1/25,3548.307,243413422,2.88E+11
2018/1/26,3558.1288,222698295,2.58E+11
2018/1/29,3523.0007,236026965,2.85E+11
2018/1/30,3488.009,186369975,2.25E+11
2018/1/31,3480.8334,207253403,2.43E+11
2018/2/1,3446.9799,260504707,2.93E+11
2018/2/2,3462.0808,208120551,2.36E+11
2018/2/5,3487.497,217673754,2.52E+11
2018/2/6,3370.652,280555477,3.19E+11
2018/2/7,3309.2598,260939714,2.95E+11
2018/2/8,3262.0504,201262499,2.22E+11
2018/2/9,3129.8508,256389176,2.72E+11
2018/2/12,3154.1254,153310831,1.71E+11
2018/2/13,3184.9587,151527597,1.72E+11
2018/2/14,3199.1589,100322827,1.15E+11
2018/2/22,3268.5589,138730445,1.57E+11
2018/2/23,3289.0241,145790368,1.60E+11
2018/2/26,3329.5737,188568602,2.13E+11
2018/2/27,3292.0679,174219368,2.04E+11
2018/2/28,3259.408,151043536,1.80E+11
2018/3/1,3273.7549,159098320,1.85E+11
2018/3/2,3254.5283,150861063,1.79E+11
2018/3/5,3256.9263,144835988,1.74E+11
2018/3/6,3289.6419,195358046,2.24E+11
2018/3/7,3271.6683,168665019,1.93E+11
2018/3/8,3288.4055,149827519,1.76E+11
2018/3/9,3307.1656,168424509,2.02E+11
2018/3/12,3326.6992,206532436,2.48E+11
2018/3/13,3310.2389,177114353,2.02E+11
2018/3/14,3291.3819,157491085,1.83E+11
2018/3/15,3291.112,148573606,1.80E+11
2018/3/16,3269.8821,141203647,1.68E+11
2018/3/19,3279.2517,137954980,1.70E+11
2018/3/20,3290.6399,139881081,1.67E+11
2018/3/21,3280.9521,168398277,2.09E+11
2018/3/22,3263.4803,150432977,1.84E+11
2018/3/23,3152.7608,275532013,2.93E+11
2018/3/26,3133.7218,186366350,2.16E+11
2018/3/27,3166.6488,189073383,2.27E+11
2018/3/28,3122.2895,163500488,2.09E+11
2018/3/29,3160.5306,170312384,2.11E+11
2018/3/30,3168.8966,154646596,1.96E+11
2018/4/2,3163.179,177727777,2.26E+11
2018/4/3,3136.6332,152216674,1.90E+11
2018/4/4,3131.1114,146976682,1.93E+11
2018/4/9,3138.2936,139608621,1.77E+11
2018/4/10,3190.3216,168201359,2.06E+11
2018/4/11,3208.0818,175867197,2.11E+11
2018/4/12,3180.1583,148231313,1.85E+11
2018/4/13,3159.0521,127552310,1.64E+11
2018/4/16,3110.6489,154415695,1.92E+11
2018/4/17,3066.7967,147222846,1.85E+11
2018/4/18,3091.3987,159290503,2.02E+11
2018/4/19,3117.376,160056805,1.96E+11
2018/4/20,3071.5425,155147091,1.85E+11
2018/4/23,3068.012,131686340,1.58E+11
2018/4/24,3128.9271,162274806,1.96E+11
2018/4/25,3117.9739,127311053,1.61E+11
2018/4/26,3075.0301,133972736,1.64E+11
2018/4/27,3082.2316,131225643,1.80E+11
2018/5/2,3081.1773,134184566,1.68E+11
2018/5/3,3100.8586,139985620,1.73E+11
2018/5/4,3091.0334,118711265,1.48E+11
2018/5/7,3136.6448,138948186,1.78E+11
2018/5/8,3161.4976,146927061,1.89E+11
2018/5/9,3159.1502,122637268,1.53E+11
2018/5/10,3174.4127,133000756,1.65E+11
2018/5/11,3163.2632,130659749,1.67E+11
2018/5/14,3174.032,129327353,1.72E+11
2018/5/15,3192.1183,124549051,1.63E+11
2018/5/16,3169.5652,130524968,1.75E+11
2018/5/17,3154.2825,113995567,1.51E+11
2018/5/18,3193.3034,136516918,1.68E+11
2018/5/21,3213.8404,164459413,2.03E+11
2018/5/22,3214.3497,144292684,1.86E+11
2018/5/23,3168.9642,157807648,1.99E+11
2018/5/24,3154.6506,124085800,1.61E+11
2018/5/25,3141.3032,128610843,1.67E+11
2018/5/28,3135.0821,128755918,1.68E+11
2018/5/29,3120.4605,135717800,1.78E+11
2018/5/30,3041.4434,155115126,1.92E+11
2018/5/31,3095.4737,140475532,1.85E+11
2018/6/1,3075.1372,129872199,1.67E+11
2018/6/4,3091.1909,114593902,1.55E+11
2018/6/5,3114.2055,118735592,1.65E+11
2018/6/6,3115.1803,120196135,1.63E+11
2018/6/7,3109.4988,127784970,1.67E+11
2018/6/8,3067.1478,134688220,1.61E+11
2018/6/11,3052.7831,108563786,1.43E+11
2018/6/12,3079.8018,113275096,1.54E+11
2018/6/13,3049.7965,119607886,1.56E+11
2018/6/14,3044.1597,115469487,1.48E+11
2018/6/15,3021.9008,144532571,1.62E+11
2018/6/19,2907.8221,230550067,2.41E+11
2018/6/20,2915.7314,144301420,1.53E+11
2018/6/21,2875.8099,154378332,1.60E+11
2018/6/22,2889.7603,126143129,1.27E+11
2018/6/25,2859.3364,121917687,1.32E+11
2018/6/26,2844.5081,125918468,1.38E+11
2018/6/27,2813.1775,129420833,1.42E+11
2018/6/28,2786.8966,118357907,1.30E+11
2018/6/29,2847.4181,125671685,1.36E+11
2018/7/2,2775.557,137035034,1.48E+11
2018/7/3,2786.8878,142498466,1.62E+11
2018/7/4,2759.126,123262181,1.31E+11
2018/7/5,2733.8819,129226112,1.33E+11
2018/7/6,2747.2285,136294380,1.48E+11
2018/7/9,2815.1095,121549309,1.36E+11
2018/7/10,2827.6252,117062748,1.33E+11
2018/7/11,2777.7711,126821149,1.38E+11
2018/7/12,2837.6586,146980200,1.70E+11
2018/7/13,2831.1837,117689348,1.46E+11
2018/7/16,2814.0418,107767151,1.29E+11
2018/7/17,2798.1259,105409220,1.24E+11
2018/7/18,2787.257,120961165,1.39E+11
2018/7/19,2772.5454,114486493,1.29E+11
2018/7/20,2829.2712,145907688,1.56E+11
2018/7/23,2859.5424,173382797,1.87E+11
2018/7/24,2905.5618,229578307,2.29E+11
2018/7/25,2903.6467,167800207,1.66E+11
2018/7/26,2882.2254,168428202,1.57E+11
2018/7/27,2873.5938,146371610,1.32E+11
2018/7/30,2869.0495,151652249,1.46E+11
2018/7/31,2876.4009,118931117,1.20E+11
2018/8/1,2824.5337,149514348,1.52E+11
2018/8/2,2768.0239,174179003,1.70E+11
2018/8/3,2740.4429,127006363,1.29E+11
2018/8/6,2705.1565,129753058,1.33E+11
2018/8/7,2779.374,149579743,1.47E+11
2018/8/8,2744.0696,147688715,1.40E+11
2018/8/9,2794.3818,151660333,1.51E+11
2018/8/10,2795.3099,121532232,1.23E+11
2018/8/13,2785.872,127532241,1.29E+11
2018/8/14,2780.9646,109571077,1.12E+11
2018/8/15,2723.2576,116161787,1.19E+11
2018/8/16,2705.1917,120277878,1.18E+11
2018/8/17,2668.966,112445294,1.15E+11
2018/8/20,2698.4658,110784164,1.14E+11
2018/8/21,2733.8264,113586839,1.22E+11
2018/8/22,2714.6082,93664640,98463969945
2018/8/23,2724.6244,98446470,1.08E+11
2018/8/24,2729.4308,100516269,1.03E+11
2018/8/27,2780.899,132762578,1.41E+11
2018/8/28,2777.9808,118749367,1.25E+11
2018/8/29,2769.2947,100156929,1.01E+11
2018/8/30,2737.7367,106060943,1.06E+11
2018/8/31,2725.2499,109758742,1.15E+11
2018/9/3,2720.7344,102213011,1.05E+11
2018/9/4,2750.5804,109010307,1.14E+11
2018/9/5,2704.3368,105002269,1.07E+11
2018/9/6,2691.5929,99017833,1.06E+11
2018/9/7,2702.3007,107523293,1.14E+11
2018/9/10,2669.4845,103559170,1.03E+11
2018/9/11,2664.7997,99865946,96884582206
2018/9/12,2656.1101,90026758,93448206178
2018/9/13,2686.5784,107335014,1.12E+11
2018/9/14,2681.6431,100005008,1.05E+11
2018/9/17,2651.7886,88238888,86962599230
2018/9/18,2699.9501,115767993,1.13E+11
2018/9/19,2730.8503,141550318,1.40E+11
2018/9/20,2729.2438,111387463,1.05E+11
2018/9/21,2797.4848,158016642,1.49E+11
2018/9/25,2781.1385,111983179,1.09E+11
2018/9/26,2806.8133,139567706,1.45E+11
2018/9/27,2791.7748,123997696,1.23E+11
2018/9/28,2821.3501,134290456,1.25E+11
2018/10/8,2716.5104,149501388,1.42E+11
2018/10/9,2721.013,116771899,1.10E+11
2018/10/10,2725.8367,113485736,1.11E+11
2018/10/11,2583.4575,197150702,1.70E+11
2018/10/12,2606.9125,170081635,1.43E+11
2018/10/15,2568.0984,118576197,1.05E+11
2018/10/16,2546.3296,119419144,1.07E+11
2018/10/17,2561.614,129953997,1.17E+11
2018/10/18,2486.4186,125428513,1.07E+11
2018/10/19,2550.4652,147323558,1.30E+11
2018/10/22,2654.8762,211888449,1.97E+11
2018/10/23,2594.8255,178343543,1.67E+11
2018/10/24,2603.2951,160060407,1.42E+11
2018/10/25,2603.7995,162032979,1.38E+11
2018/10/26,2598.8468,158936119,1.33E+11
2018/10/29,2542.1033,134241923,1.23E+11
2018/10/30,2568.0481,166682309,1.52E+11
2018/10/31,2602.7832,180550348,1.55E+11
2018/11/1,2606.2372,200903932,1.80E+11
2018/11/2,2676.4762,225026921,2.08E+11
2018/11/5,2665.4306,193760100,1.69E+11
2018/11/6,2659.3564,163669479,1.39E+11
2018/11/7,2641.342,173201986,1.47E+11
2018/11/8,2635.6322,159635487,1.29E+11
2018/11/9,2598.8715,152446307,1.21E+11
2018/11/12,2630.5195,175031308,1.42E+11
2018/11/13,2654.8795,249282447,1.90E+11
2018/11/14,2632.2425,238449351,1.77E+11
2018/11/15,2668.1704,207848721,1.72E+11
2018/11/16,2679.1097,242198849,2.05E+11
2018/11/19,2703.5116,231662827,1.97E+11
2018/11/20,2645.8545,215891309,1.81E+11
2018/11/21,2651.5053,182596447,1.49E+11
2018/11/22,2645.4339,149309063,1.26E+11
2018/11/23,2579.4831,191474549,1.50E+11
2018/11/26,2575.8101,134314540,1.08E+11
2018/11/27,2574.6792,123658436,1.02E+11
2018/11/28,2601.7365,145963473,1.20E+11
2018/11/29,2567.4434,157168738,1.29E+11
2018/11/30,2588.1875,139329021,1.12E+11
2018/12/3,2654.798,207478955,1.88E+11
2018/12/4,2665.9577,167940558,1.44E+11
2018/12/5,2649.8051,154502056,1.34E+11
2018/12/6,2605.1813,141661650,1.29E+11
2018/12/7,2605.8876,109074993,97727662644
2018/12/10,2584.5822,113199669,99148142973
2018/12/11,2594.0881,101304364,85404123352
2018/12/12,2602.1526,103518301,88998195762
2018/12/13,2634.0491,150738115,1.32E+11
2018/12/14,2593.7407,145942488,1.24E+11
2018/12/17,2597.9737,117363250,1.03E+11
2018/12/18,2576.6495,117033370,99306536449
2018/12/19,2549.5634,107661797,93713175030
2018/12/20,2536.2675,120566496,1.04E+11
2018/12/21,2516.2506,115671200,1.01E+11
2018/12/24,2527.0071,97339852,85760935759
2018/12/25,2504.819,140670560,1.15E+11
2018/12/26,2498.2939,108799629,93989532584
2018/12/27,2483.0864,135406843,1.12E+11
2018/12/28,2493.8962,119245250,1.06E+11
2019/1/2,2465.291,109932013,97592571964
2019/1/3,2464.3628,124397497,1.07E+11
2019/1/4,2514.8682,168877667,1.39E+11
2019/1/7,2533.0887,177305010,1.46E+11
2019/1/8,2526.4622,158099181,1.23E+11
2019/1/9,2544.3449,191887930,1.61E+11
2019/1/10,2535.0985,159874326,1.33E+11
2019/1/11,2553.8313,149444100,1.22E+11
2019/1/14,2535.7653,144825464,1.16E+11
2019/1/15,2570.3449,160265530,1.37E+11
2019/1/16,2570.4221,149301539,1.27E+11
2019/1/17,2559.637,162468134,1.28E+11
2019/1/18,2596.0056,190767237,1.51E+11
2019/1/21,2610.5094,163425115,1.40E+11
2019/1/22,2579.7041,152537773,1.23E+11
2019/1/23,2581.0041,131426798,1.05E+11
2019/1/24,2591.6935,154042046,1.32E+11
2019/1/25,2601.7234,159394026,1.35E+11
2019/1/28,2596.9767,146981765,1.27E+11
2019/1/29,2594.2536,155581112,1.27E+11
2019/1/30,2575.5756,120502571,1.01E+11
2019/1/31,2584.5724,154303869,1.26E+11
2019/2/1,2618.2323,131986850,1.12E+11
2019/2/11,2653.896,154898858,1.37E+11
2019/2/12,2671.8937,184101179,1.57E+11
2019/2/13,2721.0683,243794010,2.07E+11
2019/2/14,2719.6999,197037349,1.70E+11
2019/2/15,2682.385,196004265,1.70E+11
2019/2/18,2754.3566,260436007,2.24E+11
2019/2/19,2755.6459,288046271,2.47E+11
2019/2/20,2761.2189,245972527,2.05E+11
2019/2/21,2751.8012,298649969,2.53E+11
2019/2/22,2804.2262,301481411,2.65E+11
2019/2/25,2961.2834,528658590,4.66E+11
2019/2/26,2941.5163,565557967,4.92E+11
2019/2/27,2953.8242,474976453,4.12E+11
2019/2/28,2940.9538,350206602,2.99E+11
2019/3/1,2994.005,345786200,3.07E+11
2019/3/4,3027.5755,525649436,4.81E+11
2019/3/5,3054.2466,424142529,3.83E+11
2019/3/6,3102.0991,555006365,4.85E+11
2019/3/7,3106.4179,583817065,5.26E+11
2019/3/8,2969.8614,577855473,5.26E+11
2019/3/11,3026.9925,426213029,4.04E+11
2019/3/12,3060.3073,511173158,4.87E+11
2019/3/13,3026.9513,453214625,4.51E+11
2019/3/14,2990.685,373141798,3.56E+11
2019/3/15,3021.7512,341206139,3.45E+11
2019/3/18,3096.4176,397797179,3.98E+11
2019/3/19,3090.975,350908860,3.53E+11
2019/3/20,3090.6403,358557505,3.49E+11
2019/3/21,3101.455,414251182,4.04E+11
2019/3/22,3104.1487,364848346,3.57E+11
2019/3/25,3043.0313,380278762,3.75E+11
2019/3/26,2997.0954,353498021,3.41E+11
2019/3/27,3022.7196,291390357,2.95E+11
2019/3/28,2994.9434,288106425,2.90E+11
2019/3/29,3090.758,375082991,3.87E+11
2019/4/1,3170.361,466124693,4.80E+11
2019/4/2,3176.8227,447068981,4.63E+11
2019/4/3,3216.2952,430548635,4.43E+11
2019/4/4,3246.5714,469117669,4.75E+11
2019/4/8,3244.8103,504518403,5.06E+11
2019/4/9,3239.6639,364169997,3.80E+11
2019/4/10,3241.9299,380134408,3.96E+11
2019/4/11,3189.9619,353031879,3.61E+11
2019/4/12,3188.6256,289788996,2.89E+11
2019/4/15,3177.7866,348809785,3.56E+11
2019/4/16,3253.5978,357918752,3.60E+11
2019/4/17,3263.1179,357541796,3.55E+11
2019/4/18,3250.2012,325539942,3.24E+11
2019/4/19,3270.7973,315198004,3.15E+11
2019/4/22,3215.0426,353217387,3.59E+11
